ts_ns,bid_near,ask_near,bid_total,ask_total
1709168704000000000,293263823.07918,249766432.68519,1329703400.63592,1435327642.58339
1709168731000000000,311143423.99765,254831120.97276,1388270721.9003,1376721275.69664
1709168763000000000,317120952.55023,253182822.52323997,1404885611.30754,1370992336.20732
1709168791000000000,313590194.38075,256738335.09546,1399816609.3091002,1376431133.90004
1709168823000000000,303901051.87115,261864744.90976,1378625823.7878,1438921459.14364
1709168850000000000,308159583.39585,258992908.73776,1392440275.5017,1433116456.14194
1709168883000000000,314837049.68015003,253167244.89086002,1396082465.2831001,1370267087.14144
1709168911000000000,306193285.36085,264928419.02546,1387180696.32344,1404722906.53244
1709168943000000000,311971951.86794996,262580895.36606002,1395035686.9343,1392830290.37134
1709168971000000000,306411878.79595,262853631.55536,1386883550.45464,1377890072.45314
1709169005000000000,303896163.46645,263932683.53629,1359374591.10399,1453023265.01649
1709169031000000000,306896256.60215,271884964.18869,1344985151.11699,1471413732.41039
1709169063000000000,339702290.09235,258551525.8507,1478622845.90786,1368308227.46948
1709169091000000000,404408925.43836,219166996.29499,1560363326.16259,1160585105.9814901
1709169123000000000,417261422.2108,239392308.37943,1597721565.14739,1188327071.91959
1709169151000000000,423938302.6164,241065547.19103003,1617582666.19465,1198469693.36109
1709169183000000000,366367683.89726996,248183339.50705,1549808277.45886,1192314267.7046099
1709169211000000000,361456523.10918,259108582.09769,1551037504.05098,1285456717.76607
1709169242000000000,371191161.49758,258991931.50469,1574857116.05622,1252235180.20693
1709169272000000000,421375670.0265,246537563.84293,1611094862.55529,1198509305.4510899
1709169305000000000,421085376.76989996,245134240.54762998,1607416884.90829,1189244933.08749
1709169330000000000,366401609.13657,244407939.02174997,1556284402.17316,1176937596.57421
1709169362000000000,327982678.33139,257982016.78271,1481603977.8232698,1309170362.6182399
1709169391000000000,330834219.18359,263637003.3367,1485873003.1564898,1358861251.23629
1709169423000000000,328607668.46111,260529916.79185998,1479895221.51709,1352237699.58725
1709169451000000000,331783951.66149,255958347.85972,1488052676.36844,1343013583.0724
1709169483000000000,325625647.17759,260671909.59192,1469278259.9896998,1350444521.5404
1709169511000000000,332016131.45419,257043560.80598003,1486075680.978,1346977818.64596
1709169543000000000,329360662.86169,262813719.31488,1488108539.9384,1411853372.94616
1709169571000000000,332989189.04429,264217374.22068,1492430814.56144,1376045595.69556
1709169605000000000,322519924.37042,268035786.50681,1447830400.09082,1455613264.95941
1709169632000000000,328501337.38299,262724328.43928,1482102568.3019,1417201970.96176
1709169663000000000,322022890.82939,268853092.97288,1445652615.10156,1461298899.38376
1709169690000000000,318839618.80752003,270918386.74081004,1446227265.53672,1461234246.03171
1709169722000000000,336236064.34259,263892391.65152,1475876268.7786,1372230340.0495
1709169751000000000,335913235.22409,263892438.57898003,1482876080.5136,1368540416.79266
1709169783000000000,338036689.76959,267811961.86292,1486347511.9178,1377857019.9133
1709169811000000000,342034916.68979,264938619.03052002,1494656695.84844,1376198579.8395998
1709169843000000000,343212405.85359,261891524.03936,1496445842.05926,1373887369.8610399
1709169871000000000,343162740.76719,257450209.92112,1500997523.22784,1360898698.0934
1709169904000000000,351499655.78334,244588841.33685,1520470521.85939,1260985554.3334
1709169931000000000,355489944.69451,246419284.60915,1531191218.72446,1268938923.6287699
1709169962000000000,420991556.5305,262741162.40109003,1610063096.80709,1250768507.28515
1709169991000000000,419943491.5762,263665880.12553,1610660831.47875,1253797768.88279
1709170023000000000,412216401.6053,244996721.90523,1605207772.09575,1215845232.42784
1709170050000000000,415496242.481,250996875.34482998,1613158259.9716501,1229083420.96701
1709170083000000000,368410523.89637,274518081.92184997,1560238194.19576,1263758289.29741
1709170111000000000,345587899.47308004,276388780.03829,1532399029.36448,1326075355.80707
1709170143000000000,372557118.19517,265011839.92624998,1563642336.19736,1243885156.05681
1709170171000000000,369916452.54596996,259193335.32915002,1574801934.8134599,1231136647.36831
1709170207000000000,344099757.78563,260413276.21929002,1523479742.38883,1281926572.98197
1709170231000000000,346105786.43893,261476007.15849,1530743360.39023,1287332325.56202
1709170263000000000,325663129.72739,262997264.0102,1479359812.85709,1360968102.46019
1709170291000000000,333014366.76919,260223718.88279,1495986849.89867,1329439311.77565
1709170322000000000,333914608.23846,257770836.58339,1499059044.40734,1289196335.4444501
1709170351000000000,319879131.05729,268069031.23097998,1467871680.82124,1417019944.60896
1709170383000000000,323128499.28489,266213567.32968,1470062426.6042001,1420026415.3062599
1709170410000000000,320877279.55902,267365675.31101,1442258805.58632,1455895073.91421
1709170442000000000,319515223.46112,266157321.93791002,1438043712.95722,1449555896.12051
1709170471000000000,321671609.23209,266302713.62018,1440847561.34966,1459283395.85636
1709170504000000000,324584334.15689,265545006.51961,1442526717.2198899,1457338429.49401
1709170530000000000,327303285.95812,279205088.85530996,1457253689.03202,1484377218.36291
1709170563000000000,322943588.67588997,273550963.01508,1427968418.91006,1474187758.26776
1709170590000000000,311513842.43701,274005178.59089,1408805354.00212,1467131108.83791
1709170620000000000,321362162.95181,263202489.01924,1421205091.78448,1475792596.65612
1709170650000000000,306748731.72361,265220839.08721,1382252262.44832,1485162820.5614
1709170683000000000,289685429.19915,263138785.00632,1311006146.08901,1493440881.39239
1709170711000000000,302556357.10335,259891350.20779002,1327696276.45777,1499181208.9408
1709170743000000000,310769834.70145,252352780.19572002,1355069561.43083,1476236404.90892
1709170770000000000,310533572.60955,254710811.40737003,1357519743.36867,1483987287.13401
1709170806000000000,309330441.03205,259185738.05027002,1353013059.94417,1487413968.58531
1709170831000000000,310893497.54622,257662092.01038998,1358794044.67733,1452424262.3579102
1709170863000000000,311123899.92206,251764223.69619,1355057453.57807,1435055932.1990101
1709170891000000000,314184039.69953,265199517.83086002,1382059477.5590498,1447310150.93026
1709170923000000000,307971572.79635,274100817.32007,1352373837.70267,1521692557.63131
1709170951000000000,303462970.99425,274725283.0596,1346053396.28073,1532778196.66037
1709170980000000000,299880902.35925,280523061.60279,1336484732.40653,1546648552.9587
1709171011000000000,296016585.62425,268782565.28529,1322409114.53187,1516098546.4168599
1709171043000000000,304841895.18415,267125840.59906,1353147548.52987,1509516813.00473
1709171071000000000,305470067.03705,269456965.94289,1355999485.73397,1516762721.61546
1709171105000000000,306641397.07725,259686482.04152,1354586559.97173,1492357740.3168201
1709171132000000000,316006587.25702,255969843.70279,1373906700.63745,1458493112.17501
1709171162000000000,314456177.40342,257206944.97657,1370118813.37053,1459208576.64389
1709171191000000000,316067158.33056,257266983.40629,1374517289.79039,1461401121.3273098
1709171220000000000,319275919.40942,256385828.68659002,1385948409.5348299,1456372714.86311
1709171251000000000,304385843.38495004,267258337.08389002,1356172650.92907,1517040790.7232
1709171283000000000,309790070.69585,264790041.44888997,1368213545.49782,1509030447.594
1709171311000000000,302912774.71825004,268514745.99092,1362461242.85693,1514713215.2846498
1709171343000000000,316259065.27385,259555960.63469,1384608908.62897,1500327346.5797
1709171371000000000,314162085.06995,261372023.83759,1380409731.63397,1506329735.078
1709171406000000000,318474812.24785,252497815.46847,1379915768.45527,1442695894.08871
1709171431000000000,317747134.42355,255721745.84772003,1387572388.32823,1490910289.65872
1709171463000000000,325067609.32733,244980228.36976,1418763400.25575,1435737240.06426
1709171491000000000,328100148.89749,241312664.70367998,1423603594.0883,1348852250.58036
1709171522000000000,326619500.38619,247915339.94198,1429541174.2287,1403924896.9549599
1709171551000000000,337601763.97509,244085837.01568,1451742496.9392,1348908682.38666
1709171580000000000,324774940.16819,249010712.50168002,1407201835.34586,1439036226.3320599
1709171610000000000,328292537.54368997,248336424.56208003,1432354395.04984,1366939689.44176
1709171643000000000,327608089.11039,249450533.95507997,1429828800.19734,1365823394.64046
1709171670000000000,332391790.38579,248364440.19687998,1443942309.72034,1364915349.53686
1709171704000000000,339135684.18389,239488934.2837,1458967786.64826,1343192666.68918
1709171730000000000,336442885.46567,240392745.37805998,1447964080.17614,1311864740.53204
1709171762000000000,338029487.95047,241958437.62375998,1454672088.01054,1330313041.56614
1709171791000000000,337979849.31699,246977372.54972,1455476897.18844,1341172591.8865
1709171823000000000,333964261.56549,247607296.29031998,1440370716.8213,1338576992.6798
1709171851000000000,334975623.17379,247033475.31042,1443363614.9077,1339414485.1461
1709171882000000000,321780572.65269,254297014.74188,1422274343.6363,1402252943.97246
1709171910000000000,325934295.48689,253127927.22728,1436126787.4314,1400219527.52426
1709171943000000000,321481008.18559,258425895.27528,1420813445.6843,1413129369.05496
1709171971000000000,321854967.93389,253275358.52808,1424431104.196,1403537822.42106
1709172009000000000,315856503.90902,263770538.34861,1385121219.95782,1459767182.28331
1709172038000000000,322552514.05899,257523619.59377998,1423502572.9937,1418158629.3870602
1709172063000000000,325834142.74579,255272066.56248,1428326026.932,1410268914.83976
1709172090000000000,324071986.80319,251317995.75327998,1413920221.1822,1353390091.82816
1709172123000000000,319620547.86979,256146670.52901,1393332443.47169,1439473273.73121
1709172151000000000,320383000.27679,252116648.44128,1414514135.04,1400191290.09276
1709172183000000000,318151304.43219,258285951.02271003,1390732207.15579,1444822089.99409
1709172210000000000,317634270.43972003,258932779.61821,1395068075.66602,1447323189.96941
1709172243000000000,303613364.21351,264450161.52651,1361168463.36902,1499797173.6327
1709172271000000000,309682311.11991,270753564.91877997,1369071292.5172799,1510945191.59043
1709172304000000000,307875726.53491,270474684.71601,1357770655.66122,1513049655.1879601
1709172330000000000,306551646.00921,269489927.96828,1356266206.97082,1513413710.02053
1709172363000000000,315729447.30911,264840279.60930997,1386774790.26107,1505599088.7694
1709172391000000000,315043969.39520997,267589268.61981,1384644975.81852,1511714720.9587
1709172423000000000,314638982.70071,265920072.36121,1384141364.77762,1504780087.9839
1709172451000000000,316171179.67541003,266654071.25050998,1381152893.42202,1504457373.45706
1709172483000000000,313834806.86021,267868963.03248,1373539186.04272,1505691647.25393
1709172510000000000,314230592.37591,269054020.07558,1375858452.82862,1510507902.46953
1709172543000000000,314040826.90421,266616873.79291,1380251210.84127,1508574274.5532
1709172570000000000,320443199.29321,264781221.88112003,1399045264.81328,1509156776.55377
1709172606000000000,320972601.39308,258389168.83801,1396678730.22678,1457560659.25121
1709172630000000000,322789414.64712,259869299.69630998,1398810079.98422,1458947585.62921
1709172663000000000,334417373.15389,250093416.46812,1443150843.2103,1355621572.2225
1709172691000000000,337245870.25389,247730515.1531,1450652143.43796,1357968241.65498
1709172723000000000,330546771.91967,243223156.23465997,1432190253.92464,1335627586.20414
1709172750000000000,330310650.95277,242864603.44447,1433101337.66474,1307766731.42295
1709172782000000000,330767905.32888997,258424076.31622,1435672325.03844,1370150517.1359
1709172811000000000,336180912.02919,251821545.8595,1451278061.30916,1356803253.32838
1709172842000000000,327016405.58199,258201687.71568,1425005485.407,1362202501.25406
1709172871000000000,332687908.95388997,254261086.43412,1442589749.01174,1359091465.7768
1709172904000000000,327027527.40369,259037054.16098,1428776746.75984,1371544917.98256
1709172931000000000,333771226.13708997,251598983.90712,1442958318.47206,1360078540.2015
1709172962000000000,337078212.54117,247077946.14847,1449985274.96122,1319493158.14999
1709172991000000000,335203506.36461,240069458.39165002,1454652086.11496,1258753659.5165699
1709173023000000000,335499223.22934,242795159.92195,1453469744.57029,1265933649.60957
1709173050000000000,334642875.89357,248141978.83026,1453954036.11074,1347215724.71314
1709173083000000000,343115633.01434004,243369098.69735,1476997064.27049,1271074115.881
1709173110000000000,343905655.17551,239040043.27295,1481321258.83286,1256859583.5274699
